"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
460.537500,465.53750,WPEZ466,"Freeman-Oak Hill Hospital",McDonald,"EMS: Mobile Extenders","FOHH EMS MX",,,FMN,M,"EMS Dispatch"
460.550000,0.00000,WQFA910,"Ozark Central Ambulance District",Cole,"EMS: Remote Link to 154.785R [Expired 12/06]","OCAD RF",,,FMN,F,"EMS Dispatch"
460.550000,465.55000,WPQK594,"DYS St Louis","St. Louis","Operations (111 N 7th St-St Louis) (Wainwright State Office Building-St. Louis)","DYS StL N 7th","023 DPL",,FMN,RM,Corrections
460.550000,0.00000,WPNY781,"Cape Girardeau (City)","Cape Girardeau","Public Works Telemetry [Expired 8/14]","CG PW WDD 3",,,Telm,F,Data
460.550000,465.55000,WNPM570,"Grant City",Worth,"Fire: Dispatch [Expired 6/14]","Grant City Fire",,,FMN,RM,"Fire Dispatch"
460.562500,0.00000,KAG878,"Clinton County",Clinton,"Mobile Extenders","Clin Sheriff MX",,,FMN,M,"Law Talk"
460.562500,0.00000,KOM646,Branson,Taney,"Remote Links to 155.085R","Bran PbWrks RF-1",,,FMN,M,"Public Works"
460.575000,465.57500,WSX499,Branson,Taney,"Fire: Mobile Extenders","Bran Fire MobExt",,,FMN,RM,Fire-Tac
460.575000,465.57500,WPXJ409,"Prairie Township (Lees Summit)",Jackson,"Fire: Dispatch [Expired 4/13]","Prairie Twp Fire","79.7 PL",,FMN,RM,"Fire Dispatch"
460.575000,0.00000,KDU231,"Public Safety",Phelps,"Fire: Mobile Extenders","Phelps Fire MX",,,FMN,M,Fire-Tac
460.575000,0.00000,KDU231,Rolla,Phelps,"Fire: Mobile Extenders","Roll Fire MX",,,FMN,M,Fire-Tac
460.587500,465.58750,WQCU448,"Jefferson City",Cole,"JeffTran - Buses","JeffTran Buses","118.8 PL",,FMN,RM,Transportation
460.587500,0.00000,WPGT793,"High Ridge",Jefferson,"Fire: Remote Link","HiRidge Fire RF1",,,FMN,M,"Fire Dispatch"
460.600000,465.60000,KAH380,"Saint Joseph",Buchanan,"Data tones",Data,"114.8 PL",,FMN,RM,Utilities
460.600000,465.60000,KBG256,"Central County Emergency 911","St. Louis","Fire: House-to-House (repeats 154.325)","Central Fire H2H","192.8 PL",,FMN,RM,"Fire Dispatch"
460.600000,465.60000,WNIP974,"Missouri Department of Corrections Farmington Correctional Center (FCC) [St Francios]",Statewide,"Custody Primary (Ch. 1)","FCC Custody 1",,,FMN,RM,Corrections
460.612500,0.00000,KNEF665,"French Village","St. Francois","Fire: Mobile Extenders","GsCrk Fire MX ",,,FMN,M,Fire-Tac
460.612500,465.61250,WQBS338,"Missouri Department of Corrections Jefferson City / Algoa Correctional Centers [Cole]",Statewide,Admin/Security/Maintenance,"JffCty CC 13",,,FMN,RM,Corrections
460.625000,0.00000,KNJS827,"Madison Medical Center (Fredericktown)",Madison,"Remote Receive Link - Cherokee Pass [Deleted]","MMC RF Rx CP","131.8 PL",,FMN,F,Hospital
460.625000,465.62500,KAH380,"Saint Joseph",Buchanan,"Fire: Secondary [Ch 2] [Deleted 2007]","StJo Fire Scn2",,,FMN,RM,Fire-Tac
460.637500,465.63750,WZJ455,"Missouri Department of Corrections Ozark Correctional Center (OCC) [Fordland-Webster]",Statewide,"Prisoner Movement","OCC Ops 1","97.4 PL",,FMN,RM,Corrections
460.637500,465.63750,KNGX454,"Missouri Department of Corrections Boonville Correctional Center (BCC)",Statewide,"Boonville Prisoner Movements",PrisMove,"88.5 PL",,FMN,RM,Corrections
460.637500,465.63750,WPMG850,"Missouri Department of Corrections Northeast Correctional Center - NCC (Bowling Green-Pike Co)",Statewide,Operations,"NCC UHF A","94.8 PL",,FMN,RM,Corrections
460.650000,0.00000,n/a,"Central Communications Service Company",Pettis,"Site: 103 Sedalia 2 - Unconfirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
460.650000,0.00000,n/a,"MotoNet CP+ (DMR)",Pettis,"Site: 047 Sedalia",n/a,n/a,n/a,DMR,RM,TRS
460.662500,0.00000,n/a,"Southwest Airlines - Lambert St Louis (MO)","St. Louis","Site: 001 Primary",n/a,n/a,n/a,DMR,RM,TRS
460.700000,465.70000,WNSG233,"Kansas City International Airport (MCI) Airlines",Statewide,"Delta Air: Gate Agents","Delta Gate","CC 1|TG *|SL 1",,DMR,RM,Business
460.700000,465.70000,WNSG233,"Kansas City International Airport (MCI) Airlines",Statewide,"Delta Air Lines: Gates","Delta Gates 102","CC 1|TG 102|SL 2",,DMR,RM,Business
460.700000,465.70000,WNSG233,"Kansas City International Airport (MCI) Airlines",Statewide,"Delta Air Lines: Ramp","Delta Ramp 101","CC 1|TG 101|SL 1",,DMR,RM,Business
460.700000,465.70000,WQOW669,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"American Airlines (was US Airways-in use)","AA 460.7**",,,DMR,RM,Business
460.725000,465.72500,KZA731,"Kansas City International Airport (MCI) Airlines",Statewide,"United: Bags","United Bags 1","CC 2|TG 1|SL *",,DMR,RM,Business
460.725000,465.72500,WNSU207,"School Districts",Linn,"Brookfield R3 School District","BR3 School","734 DPL",,FMN,RM,Schools
460.725000,465.72500,,"Kansas City International Airport (MCI) Airlines",Statewide,"United: Ramp","United Ramp",,,FMN,RM,Business
460.725000,465.72500,WPIH791,"Portageville School District","New Madrid",Operations,"Prtgv School",,,FMN,RM,Schools
460.725000,465.72500,WNST298,"Businesses, Attractions and Recreation Miscellaneous",Statewide,"A and W Trucking (Hannibal) [Expires 7/25]","AW Trucking A","114.8 PL",,FMN,RM,Business
460.750000,465.75000,WNMQ673,"St. Louis Lambert International Airport (STL) Continental",Statewide,Continental,"STL ContUHF","123.0 PL",,FM,RM,Business
460.750000,0.00000,KAL971,"Businesses - Media Entercom St Louis",Statewide,"KMOX 1120 AM: Link (Heard Rush Limbaugh in downtown STL) (KAL971?)","KMOX RL 3",CSQ,,FM,B,Media
460.750000,466.75000,WNMM927,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Ramps/Baggage Operations","AA Rmp/Bag3","127.3 PL",,FMN,RM,Business
460.800000,465.80000,WNUA963,Agricultural,Saline,"Thompson Farms (Marshall)","Thompson Farms","465 DPL",,FMN,RM,Business
460.800000,465.80000,KNDF481,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Ramps/Baggage Operations","AA Rmp/Bag2",,,FMN,BM,Business
460.800000,0.00000,WPRK368,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,"Chautauqua Airlines","Chaut Air 2",,,FMN,M,Business
460.800000,465.80000,KNGX454,"Boonville Correctional Center",Cooper,Operations,"Boonville CC A","114.8 PL",,FMN,RM,Corrections
460.825000,465.82500,KCB390,"St. Louis Lambert International Airport (STL) Delta Air Lines",Statewide,Operations,DeltaGrndOps,"115 DPL",,FM,RM,Business
460.825000,465.82500,KYD460,"Cottey College (Nevada)",Vernon,"Operations (w/ Phone Patch)","Cotty College ","466 DPL",,FMN,RM,Schools
460.837500,0.00000,n/a,"MotoNet CP+ (DMR)",Worth,"Site: 023 Grant City",n/a,n/a,n/a,DMR,RM,TRS
460.850000,465.85000,WNLX679,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Ramps/Baggage Operations","AA Rmp/Bag4",,,FMN,RM,Business
460.850000,0.00000,KNNV428,"Westview School District C6",Newton,"Elementary Ops","Westview ES",,,FMN,BM,Schools
460.875000,0.00000,WPRK368,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,"Chautauqua Airlines","Chaut Air 3","023 DPL",,FMN,M,Business
460.875000,465.87500,WYS888,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,Operations,"AA Ops TG 9 Enc","CC 7|TG 9|SL *",,DMRE,RM,Business
460.887500,465.88750,WPZN263,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,"Frontier Airlines","Front Air",,,FMN,RM,Business
460.887500,465.88750,WNRE281,"St. Louis Lambert International Airport (STL) Parking / Transit / Valet / Rental Cars",Statewide,"Central Parking (Phone Patch)","CentralParking B",,,FMN,RM,Transportation
460.887500,465.88750,WPZN263,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,Operations,"Frontier Air",,,FMN,RM,Business
460.912500,465.91250,WYS888,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Ramps/Baggage Operations (possible low power repeater)","AA Rmp/Bag7",,,FMN,RM,Business
460.937500,0.00000,,"Businesses - Miscellaneous Security Agencies",Statewide,"Data (Protection One, ADT, Phlibert Security)","4069375 Data",,,Telm,M,Security
460.937500,465.93750,WYS888,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Ramps/Baggage Operations (possible low power repeater)","AA Rmp/Bag8",,,FMN,RM,Business
460.962500,0.00000,WPMN820,"Businesses - Miscellaneous Security Agencies",Statewide,"BARCOM: Data Bursts (CSQ-Bridgeton) [Expired 10/23]","BARCOM Data 1",,,Telm,M,Data
460.967500,465.96750,WNLX679,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Ramps/Baggage Operations (possible low power repeater)","AA Rmp/Bag5",,,FMN,RM,Business
460.975000,465.97500,WPMN820,"Businesses - Miscellaneous Security Agencies",Statewide,"BARCOM: Voice (Bridgeton) [Expired 10/23]","BARCOM Ops",,,FM,RM,Security
460.987500,465.98750,WYS888,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Ramps/Baggage Operations (possible low power repeater)","AA Rmp/Bag9",,,FMN,RM,Business
460.987500,0.00000,WPMN820,"Businesses - Miscellaneous Security Agencies",Statewide,"BARCOM: Data Bursts (CSQ-Bridgeton) [Expired 10/23]","BARCOM Data 2",,,Telm,M,Data
461.000000,0.00000,KD41761,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,"Dillard's Department Store",Dillards1SLG,"114.8 PL",,FMN,M,Business
461.012500,466.06250,KNHN318,"Excelsior Springs Schools",Clay,"Administration Building","ExSp Schools",,,FMN,RM,Schools
461.012500,466.01250,KNDD561,"Maryville University","St. Louis","Maintenance (Low Power/Phone Patch)","MU Maintenance ","432 DPL",,FMN,RM,Business
461.025000,466.02500,WPJJ730,"Pike County R1 Schools (Frankford)",Pike,Operations,"PikeR1 Schools","141.3 PL",,FMN,RM,Schools
461.025000,466.02500,WRWP828,"Recreation and Attractions Grants Farm (Grantwood Village)",Statewide,"Trains/Trams: Ops","GF Trains/Trams","203.5 PL",,FMN,RM,Transportation
461.025000,0.00000,n/a,"Lady Luck Casino (Caruthersville)",Pemiscot,"Site: 001 Primary",n/a,n/a,n/a,DMR,RM,TRS
461.025000,466.02500,WPNV689,"Businesses Union Station",Statewide,"Security <b>[Expired 7/23]","UnSta Security ","331 DPL",,FMN,RM,Security
461.025000,0.00000,n/a,"Radio Communications Specialists - UHF (SW MO)",Greene,"Site: 102 Springfield",n/a,n/a,n/a,LTR,RM,TRS
461.037500,0.00000,,"Businesses Miscellaneous",Statewide,"Target (all KC Metro stores; Ch1 )","Target KC Ch 1",,,FMN,M,Business
461.037500,0.00000,KB67168,"Businesses, Attractions and Recreation White Water Branson",Statewide,Operations,"WhiteWater 6",,,FMN,M,Business
461.037500,0.00000,,"Businesses Industrial/Manufacturing",Statewide,"Sensient Food Colors [No License]","Sensient FC ","67.0 PL",,FMN,M,Business
461.050000,0.00000,WQWK417,"Businesses, Media, Attractions and Recreation Transportation",Statewide,"Springfield Yellow Cab: Base to Mobiles","Yellow Cab B","146.2 PL",,FMN,B,Transportation
461.050000,466.05000,WQZA913,"Businesses Tyson Foods",Statewide,"Plant Operations","Tyson Plant Ops","CC 12|TG 1005|SL 1",,DMR,RM,Business
461.050000,466.05000,KNGY431,"Businesses, Attractions and Recreation Resorts / Hotels / Motels / Property Management",Statewide,"Treasure Lake RV Resort Camping Club",TrLakeRVCamp,"127.3 PL",,FMN,RM,Business
461.050000,466.05000,WNDF705,"Jefferson College (Hillsboro)",Jefferson,Operations,"Jeff College Ops","CC 2|TG 1|SL 1",,DMR,RM,Schools
461.050000,461.05000,WRPU782,"Utilities (Area Wide) Cuivre River Electric Cooperative",Statewide,"Idle Bursts (Hawk Point-LINCOLN)","CREC  HkPt 050","CC 10|TG *|SL *",,DMR,RM,Utilities
461.050000,0.00000,KJJ960,"Businesses, Recreation and Attractions Holcim US (Clarksville)",Statewide,"Zemer [Ch 6] [Expired 7/15]","Holcim 6","141.3 PL",,FMN,BM,Business
461.050000,466.05000,WPXR980,"Ferguson-Florissant School District R2","St. Louis","Buses [Expired 5/23]","FFSDR2 Bus2","162.2 PL",,FMN,RM,Schools
461.050000,0.00000,n/a,"Bayer CropScience - St Louis MO","St. Louis","Site: 002 Maryland Heights",n/a,n/a,n/a,DMR,RM,TRS
461.050000,0.00000,n/a,"Nestle Purina Pet Care-St Louis MO","St. Louis","Site: 001 Downtown STL",n/a,n/a,n/a,DMR,RM,TRS
461.062500,0.00000,KD37416,"Businesses - Industrial / Manufacturing The Boeing Company / Boeing Aircraft (Berkeley/Hazelwood)",Statewide,Operations,"Boeing Ops 8","67.0 PL",,FMN,M,Business
461.075000,0.00000,n/a,"West Tennessee Communications",Pemiscot,"Site: 101 Steele",n/a,n/a,n/a,DMR,RM,TRS
461.075000,0.00000,n/a,"KC Wireless (LTR)",Bates,"Site: 201 Altona, MO",n/a,n/a,n/a,LTR,RM,TRS
461.075000,0.00000,n/a,"BioKyowa - Cape Girardeau MO","Cape Girardeau","Site: 001 Primary",n/a,n/a,n/a,DMR,RM,TRS
461.075000,0.00000,WUJ439,"Lake Regional Health System (Osage Beach)",Camden,"Operations [*]","LRHS Ops",,,FMN,BM,Business
461.075000,466.07500,WQQI870,"College of the Ozarks (Point Lookout)",Taney,"Ops [Expired 1/23]","CollOzarks Ops 1","146.2 PL",,FMN,RM,Schools
461.100000,0.00000,WQEA980,"St Louis City Hotels Residence Inn St Louis Downtown",Statewide,"Shuttle Ops (Lambert Airport)","ResInn Shuttle 2","156.7 PL",,FMN,M,Transportation
461.100000,0.00000,n/a,"Dittronics - UHF (XPT)","Cape Girardeau","Site: 103 Cape Girardeau 2",n/a,n/a,n/a,DMR,RM,TRS
461.100000,0.00000,n/a,"KC Wireless (LTR)",Jackson,"Site: 205 Kansas City, MO 2",n/a,n/a,n/a,LTR,RM,TRS
461.100000,0.00000,n/a,"Ballys Kansas City",Jackson,"Site: 001 Casino",n/a,n/a,n/a,DMR,RM,TRS
461.100000,0.00000,WQFV263,"Concordia Seminary (Richmond Heights)","St. Louis",Maintenance,"CS Maintnce B",,,FMN,M,Schools
461.100000,466.10000,WNRE281,"St. Louis Lambert International Airport (STL) Parking / Transit / Valet / Rental Cars",Statewide,"Central Parking","CentralParking A","156.7 PL",,FMN,RM,Transportation
461.100000,0.00000,n/a,"Lady Luck Casino (Caruthersville)",Pemiscot,"Site: 001 Primary",n/a,n/a,n/a,DMR,RM,TRS
461.100000,0.00000,n/a,"SSM Health St Louis","St. Louis","Site: 002 Cardinal Glennon Children's Hospital",n/a,n/a,n/a,DMR,RM,TRS
461.112500,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,retail,"SLG Retail 1","412 DPL",,FMN,M,Business
461.112500,466.11250,KB74412,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,FedEx,"FedEx Ops",,,FMN,RM,Business
461.112500,0.00000,,"Businesses, Attractions and Recreation 'Branson'",Statewide,"retail? ops","4671125 67.0","67.0 PL",,FMN,M,Business
461.125000,466.12500,WPHW981,"Pike County R3 Schools (Eolia)",Pike,"Buses [Expires 7/25]","PikeR3 Schools","141.3 PL",,FMN,RM,Schools
461.125000,466.12500,WPRG650,"Crowder College (Neosho)",Newton,"Maintenance / Security / Admin","JCD M/S/A",,,FMN,RM,Schools
461.125000,466.12500,WRDS796,"Pattonville School District (Maryland Heights)","St. Louis",Buses,"PattSch BusA","192.8 PL",,FMN,RM,Schools
461.125000,466.12500,WQZX316,"Recreations and Attractions Ameristar Casino St. Charles",Statewide,Ops,"ACSC A1 Ops","CC 15|TG 1|SL 1",,DMR,RM,Business
461.125000,466.12500,WQZX316,"Recreations and Attractions Ameristar Casino St. Charles",Statewide,"Slots / Missouri Gaming","ACSC A4 Slots","CC 15|TG 4|SL 2",,DMR,RM,Business
461.125000,0.00000,n/a,"Lady Luck Casino (Caruthersville)",Pemiscot,"Site: 001 Primary",n/a,n/a,n/a,DMR,RM,TRS
461.125000,0.00000,n/a,"Francis Howell School District (St Charles MO)","St. Charles","Site: 101 High School",n/a,n/a,n/a,DMR,RM,TRS
461.125000,0.00000,n/a,"Radio Communications Specialists - UHF (SW MO)",Greene,"Site: 102 Springfield",n/a,n/a,n/a,LTR,RM,TRS
461.125000,466.12500,WPTR714,"Rockhurst College (Kansas City)",Jackson,Maintenance,"RC Maintnanc","103.5 PL",,FMN,RM,Schools
461.125000,466.12500,WQZX316,"Recreations and Attractions Ameristar Casino St. Charles",Statewide,Ops,"ACSC A2 Ops","CC 15|TG 2|SL 2",,DMR,RM,Business
461.137500,461.21250,WQTD628,"Businesses, Attractions and Recreation Lucas Oil Productions - MAV TV",Statewide,"Production 8 (Ch 8) [PROD 8]","MAV Production 8","114 DPL",,FMN,RM,Business
461.150000,466.15000,WPTZ541,"Washington School District",Franklin,"First Student - Buses (Grey Summit)","FS Bus WashSch","179.9 PL",,FMN,RM,Schools
461.150000,466.15000,WQCV271,"Parkway School District (Chesterfield)","St. Louis","(FORMER) Buses (West HS)","PSD Buses 2","654 DPL",,FMN,RM,Schools
461.150000,466.15000,WQEA980,"St Louis City Hotels Residence Inn St Louis Downtown",Statewide,"Food Services","ResInn Food Srvc","047 DPL",,FMN,RM,Business
461.150000,466.15000,WQEA980,"St Louis City Hotels Residence Inn St Louis Downtown",Statewide,Security,"ResInn Security","073 DPL",,FMN,RM,Security
461.150000,466.15000,WQEA980,"St Louis City Hotels Residence Inn St Louis Downtown",Statewide,Ops,"ResInn Hotel Ops","114 DPL",,FMN,RM,Business
461.150000,0.00000,WQCK625,"Businesses, Attractions and Recreation Resorts / Hotels / Motels / Property Management",Statewide,"Westgate Branson Woods: Housekeeping [Exp 3/15]",Westgate,"732 DPL",,FMN,BM,Business
461.150000,0.00000,WQLM766,"Businesses, Attractions and Recreation Resorts / Hotels / Motels / Property Management",Statewide,"Master Corp: Housekeeping","MasterCorp A","732 DPL",,FMN,M,Business
461.150000,466.15000,WQBG379,"School Districts",Lincoln,"Winfield R4 School [Expired 9/24]","Wnfld School A","162.2 PL",,FMN,RM,Schools
461.150000,466.15000,WQBG379,"School Districts",Lincoln,"Winfield R4 School [Expired 9/24]","Wnfld School B","167.9 PL",,FMN,RM,Schools
461.150000,0.00000,WQLM766,"Businesses, Attractions and Recreation Resorts / Hotels / Motels / Property Management",Statewide,"Grand Crowne Resort: Housekeeping (Mastercorp)","GCR Hskpng","732 DPL",,FMN,M,Business
461.150000,0.00000,n/a,"Lady Luck Casino (Caruthersville)",Pemiscot,"Site: 001 Primary",n/a,n/a,n/a,DMR,RM,TRS
461.150000,0.00000,n/a,"MotoNet CP+ (DMR)",Platte,"Site: 013 KCI (Kansas City)",n/a,n/a,n/a,DMR,RM,TRS
461.150000,466.15000,WQEA980,"St Louis City Hotels Residence Inn St Louis Downtown",Statewide,Shuttles,"ResInn Shuttle 1","205 DPL",,FMN,RM,Transportation
461.150000,466.15000,WNBA296,Schools,Shelby,"Shelby County Region 4: Buses (Clarence) [Expires 10/25]","Shelby Schl Bus",,,FMN,RM,Schools
461.150000,0.00000,n/a,"KC Wireless (LTR)",Cole,"Site: 204 Jefferson City, MO",n/a,n/a,n/a,LTR,RM,TRS
461.162500,0.00000,,"Businesses Miscellaneous",Statewide,"businesses ops (near Spruce/Jefferson)","461.16250 156051","CC 10|TG 1560510|SL *",,DMR,M,Business
461.175000,466.17500,KNCC771,"Special School District of St. Louis County (Town and Country)","St. Louis","Buses (heard Johnson Wabash Ferguson)","SSD Bus A","146.2 PL",,FMN,RM,Schools
461.175000,0.00000,n/a,"Special School District of St. Louis County",Jefferson,"Site: 001 High Ridge Simulcast",n/a,n/a,n/a,DMR,RM,TRS
461.175000,0.00000,n/a,"Special School District of St. Louis County","St. Louis","Site: 004 Clayton",n/a,n/a,n/a,DMR,RM,TRS
461.175000,0.00000,n/a,"Battles Communications (NXDN-173)",Stoddard,"Site: 002 Dexter, MO",n/a,n/a,n/a,NXDN,RM,TRS
461.175000,466.17500,WQAF663,"Columbia Public School District",Boone,"David H. Hickman High School [Expired 3/13]","Hckmn HS Ops","311 DPL",,FMN,RM,Schools
461.175000,466.17500,WNUE993,"Ash Grove School District R4",Greene,"Operations (Ash Grove)","AGSDR4 AGrv",,,FMN,RM,Schools
461.175000,466.17500,KNJX503,"Mehlville School District R9","St. Louis","Security / Ops (SL 1/2)","Mehl Sch OpsB100","CC 4|TG 100|SL *",,DMR,RM,Schools
461.175000,466.47500,WRI951,"Businesses, Attractions and Recreation Monroe City - Businesses",Statewide,"Farmers Elevator and Exchange (Monroe City) [Expired 6/15]","Farmers Elevator","072 DPL",,FMN,RM,Business
461.175000,466.17500,WQVN242,"Businesses Miscellaneous",Statewide,"Cable America / Cable One",CableAmerica,"151.4 PL",,FMN,RM,Utilities
461.175000,466.17500,WPWE421,"Hospitals St. Mary's Medical Center (Blue Springs MO)",Statewide,"Security / Maintenance / Emergency Response Team","SMMC Ops 1","103.5 PL",,FMN,RM,Business
461.175000,465.17500,KUF234,"Attractions and Recreation Arrowhead Stadium / Kansas City Chiefs",Statewide,"MAST Ambulance/EMS","AS MAST EMS","192.8 PL",,FMN,RM,"EMS Dispatch"
461.187500,466.18760,WPZT299,"Independence Public Schools",Jackson,"Van Horn High School: Bus / Base / Security","VH School",,,FMN,RM,Schools
461.200000,466.20000,WPPT330,"Sarcoxie School District R2",Newton,"Buses / Operations","Sarcoxie School","151.4 PL",,FMN,RM,Schools
461.200000,466.20000,WRPM702,"Businesses - Miscellaneous Miscellaneous",Statewide,"St Louis Area Foodbank (Bridgeton)","StL Foodbank","371 DPL",,FMN,RM,Business
461.200000,466.20000,WQKV303,"First Student / Buses",Franklin,"School Vans (Warner Comm)","WC Bus 461.2","114.8 PL",,FMN,RM,Schools
461.200000,466.20000,WQTL754,"Businesses Lear Seating Corporation Wentzville",Statewide,Operations,"Lear Ops A","CC 5|TG 1|SL 1",,DMR,RM,Business
